,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
8,Gent,Maison,Maison de maître,1675000,notariale,10,429,0,0,0,,,0,,,,,0,,,263,https://www.zimmo.be/fr/gent-9000/a-vendre/maison/JXFQG/
9,Wetteren,Maison,Maison unifamiliale,199000,notariale,3,134,0,0,0,,,0,,,175,2,0,,,405,https://www.zimmo.be/fr/wetteren-9230/a-vendre/maison/JXFQS/
0,Gent,Bien professionnel,Bureaux,1050000,notariale,0,530,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/gent-9000/a-vendre/bien-professionnel/JSPE8/
1,Erembodegem,Appartement,,195000,notariale,4,70,0,0,0,,,0,,,,,0,old,2005,344,https://www.zimmo.be/fr/erembodegem-9320/a-vendre/appartement/JSOSI/
2,Meerbeke,Maison,Maison ouvrière,130000,notariale,3,,0,0,0,,,0,,,,3,0,,,829,https://www.zimmo.be/fr/meerbeke-9402/a-vendre/maison/JSODF/
3,Zelzate,Maison,,238125,notariale,5,,0,0,0,,,1,,,,3,0,old,2021,,https://www.zimmo.be/fr/zelzate-9060/a-vendre/maison/JSOB6/
4,Aalst,Maison,,325000,notariale,5,,0,0,0,,,1,,,225,2,0,,,,https://www.zimmo.be/fr/aalst-9300/a-vendre/maison/JSO01/
5,Aalst,Maison,,322000,notariale,5,,0,0,0,,,1,,,225,2,0,,,,https://www.zimmo.be/fr/aalst-9300/a-vendre/maison/JSO03/
6,Gent,Maison,,280000,notariale,3,,0,0,0,,,0,,,105,,0,,,,https://www.zimmo.be/fr/gent-9000/a-vendre/maison/JSNU2/
7,Eeklo,Appartement,,260000,notariale,6,35,0,0,0,True,25,0,,,,2,0,,,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/appartement/JSNFD/
8,Sint-Lievens-Houtem,Maison,,302959,notariale,4,,0,0,0,,,0,,,825,3,0,old,2021,,https://www.zimmo.be/fr/sint-lievens-houtem-9520/a-vendre/maison/JSM8C/
9,Sint-Lievens-Houtem,Maison,,280586,notariale,4,,0,0,0,,,0,,,478,3,0,old,2021,,https://www.zimmo.be/fr/sint-lievens-houtem-9520/a-vendre/maison/JSM7N/
0,Gent,Bien professionnel,,895000.0,notariale,5,358,0,0,0,,,0,,,,2,0,,1850,431,https://www.zimmo.be/fr/gent-9000/a-vendre/bien-professionnel/JXGVL/
1,Gent,Appartement,,280000.0,notariale,2,74,0,0,0,,,0,,,,2,0,,2012,111,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JXGWZ/
2,De Pinte,Maison,,498000.0,notariale,10,207,0,0,0,,,1,,,,,0,,1977,361,https://www.zimmo.be/fr/de%20pinte-9840/a-vendre/maison/JXGUV/
3,Zottegem,Bien professionnel,Immeuble d’appartements,715000.0,notariale,6,275,0,0,0,,,0,,,,,0,,1995,,https://www.zimmo.be/fr/zottegem-9620/a-vendre/bien-professionnel/JXGUO/
4,,Bien professionnel,Bureaux avec habitation,,notariale,7,,0,0,0,,,1,,,,4,0,,1968,353,https://www.zimmo.be/fr/herdersem-9310/a-vendre/bien-professionnel/JXGV7/
5,,Maison,Maison exceptionnelle,,notariale,7,,0,0,0,,,1,,,,4,0,,1968,353,https://www.zimmo.be/fr/herdersem-9310/a-vendre/maison/JXGV3/
6,Oudenaarde,Maison,,319000.0,notariale,3,146,0,0,0,,,0,,,,2,0,,,184,https://www.zimmo.be/fr/oudenaarde-9700/a-vendre/maison/JXGSZ/
7,Assenede,Maison,,375000.0,notariale,6,256,0,0,0,,,1,,,,3,0,,2010,149,https://www.zimmo.be/fr/assenede-9960/a-vendre/maison/JXGTE/
8,Bottelare,Appartement,,202000.0,notariale,2,38,0,0,0,,,0,,,,2,0,,2020,,https://www.zimmo.be/fr/bottelare-9820/a-vendre/appartement/JXGRP/
9,Gent,Garage,,25000.0,notariale,1,,0,0,0,,,0,,,16,,0,,,,https://www.zimmo.be/fr/gent-9000/a-vendre/garage/JXGP6/
0,Eke,Bien professionnel,Bâtiment d’entreprise,633400,notariale,0,520,0,0,0,,,0,520,,,,0,old,2021,,https://www.zimmo.be/fr/eke-9810/a-vendre/bien-professionnel/JX67S/
1,Renaix,Appartement,,890000,notariale,3,342,0,0,0,,,0,,,675,4,0,,,153,https://www.zimmo.be/fr/renaix-9600/a-vendre/appartement/JX67C/
2,Grembergen,Maison,,449000,notariale,6,181,0,0,1,,,0,,,915,4,0,old,1948,529,https://www.zimmo.be/fr/grembergen-9200/a-vendre/maison/JX66Z/
3,Gent,Appartement,,349000,notariale,4,92,0,0,0,,,0,,,,2,0,,1964,180,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JX66S/
4,Nevele,Maison,Villa-Manoir,1090000,notariale,5,349,0,0,0,,,0,,,870,4,0,new,,,https://www.zimmo.be/fr/nevele-9850/a-vendre/maison/JX66L/
5,Denderleeuw,Appartement,,230000,notariale,3,94,0,0,0,True,5,0,,,,,0,old,2010,148,https://www.zimmo.be/fr/denderleeuw-9470/a-vendre/appartement/JX65E/
6,Oudenaarde,Terrain,,218500,notariale,0,,0,0,0,,,0,,,585,,0,,,,https://www.zimmo.be/fr/oudenaarde-9700/a-vendre/terrain/JX63R/
7,Aalter,Maison,Ferme,990000,notariale,7,305,0,0,0,,,1,,,143,4,0,old,2003,226,https://www.zimmo.be/fr/aalter-9880/a-vendre/maison/JX61L/
8,Eeklo,Appartement,,239000,notariale,6,105,0,0,0,,,0,,,105,2,0,old,1971,144,https://www.zimmo.be/fr/eeklo-9900/a-vendre/appartement/JX60A/
9,Eeklo,Maison,,311743,notariale,4,,0,0,0,,,0,,,766,3,0,old,2021,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/maison/JX5ZA/
0,,Projet,,,notariale,0,,0,0,0,,,0,,,,,0,,2020,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/projet-immobilier/10041I1/
1,,Projet,,1394449.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/gentbrugge-9050/a-vendre/projet-immobilier/10041HZ/
2,,Projet,,,notariale,0,,0,0,0,,,0,,,,,0,,2020,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/projet-immobilier/10041H4/
3,,Projet,,360000.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/mariakerke-9030/a-vendre/projet-immobilier/10041P6/
4,,Projet,,245000.0,notariale,0,,0,0,0,,,0,,,,,0,,2020,,https://www.zimmo.be/fr/renaix-9600/a-vendre/projet-immobilier/10041RB/
5,,Projet,,410000.0,notariale,0,,0,0,0,,,0,,,,,0,,2020,,https://www.zimmo.be/fr/maldegem-9990/a-vendre/projet-immobilier/10041QT/
6,,Projet,,350000.0,notariale,0,,0,0,0,,,0,,,,,0,,2020,,https://www.zimmo.be/fr/zwijnaarde-9052/a-vendre/projet-immobilier/1003ZNY/
7,,Projet,,279450.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/gent-9000/a-vendre/projet-immobilier/1003ZVO/
8,,Projet,,213000.0,notariale,0,,0,0,0,,,0,,,,,0,,2020,,https://www.zimmo.be/fr/moerzeke-9220/a-vendre/projet-immobilier/100405Y/
9,,Projet,,199500.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/beveren-waas-9120/a-vendre/projet-immobilier/100408X/
0,Beveren-Waas,Appartement,App. rez-de-chaussée,255125,notariale,3,83,0,0,0,,,1,,,593,,0,old,2020,,https://www.zimmo.be/fr/beveren-waas-9120/a-vendre/appartement/JX6QY/
1,Beveren-Waas,Appartement,App. rez-de-chaussée,230850,notariale,3,82,0,0,0,,,1,,,593,,0,old,2020,,https://www.zimmo.be/fr/beveren-waas-9120/a-vendre/appartement/JX6QX/
2,Denderhoutem,Maison,,229000,notariale,4,170,0,0,0,,,1,,,175,3,0,new,1951,380,https://www.zimmo.be/fr/denderhoutem-9450/a-vendre/maison/JX6QL/
3,Aalst,Appartement,,335000,notariale,6,,0,0,0,,,0,,,125,,0,old,2004,141,https://www.zimmo.be/fr/aalst-9300/a-vendre/appartement/JX6QM/
4,Ledeberg,Appartement,,229000,notariale,3,60,0,0,0,,,0,,,60,,0,new,,492,https://www.zimmo.be/fr/ledeberg-9050/a-vendre/appartement/JX6PQ/
5,Lokeren,Maison,,404229,notariale,7,,0,0,0,,,1,,,230,2,0,,,,https://www.zimmo.be/fr/lokeren-9160/a-vendre/maison/JX6QH/
6,Lokeren,Appartement,,299000,notariale,3,,0,0,0,,,0,,,,2,0,old,2018,,https://www.zimmo.be/fr/lokeren-9160/a-vendre/appartement/JX6QA/
7,Sint-Lievens-Houtem,Maison,,385000,notariale,6,267,0,0,0,True,12,0,,,670,2,0,new,,250,https://www.zimmo.be/fr/sint-lievens-houtem-9520/a-vendre/maison/JX6Q6/
8,Zulte,Maison,,315000,notariale,5,132,0,0,0,,,1,,,,2,0,,,,https://www.zimmo.be/fr/zulte-9870/a-vendre/maison/JX6Q2/
9,Deftinge,Maison,Ferme,259000,notariale,6,304,0,0,0,,,1,,,811,4,0,old,1900,456,https://www.zimmo.be/fr/deftinge-9570/a-vendre/maison/JX6N0/
0,Sint-Gillis-Bij-Dendermonde,Bien professionnel,Immeuble de bureaux,2350000.0,notariale,0,,0,0,0,,,0,,,,4,0,old,1989,,https://www.zimmo.be/fr/sint-gillis-bij-dendermonde-9200/a-vendre/bien-professionnel/JMQTK/
1,,Terrain,Terrain à bâtir,,notariale,0,,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/denderhoutem-9450/a-vendre/terrain/JMOVZ/
2,Eeklo,Appartement,Duplex,268000.0,notariale,2,100,0,0,0,,,0,,,,,0,old,2016,180,https://www.zimmo.be/fr/eeklo-9900/a-vendre/appartement/JMOUZ/
3,Knesselare,Bien professionnel,Bien commercial,295000.0,notariale,0,,0,0,0,,,0,225,,,3,0,,,,https://www.zimmo.be/fr/knesselare-9910/a-vendre/bien-professionnel/JMOLD/
4,Assenede,Maison,Maison unifamiliale,329950.0,notariale,3,,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/assenede-9960/a-vendre/maison/JMOA7/
5,Assenede,Maison,Maison unifamiliale,279950.0,notariale,2,,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/assenede-9960/a-vendre/maison/JMOA8/
6,Nevele,Bien professionnel,Bien commercial,295000.0,agence,5,,0,0,0,,,0,,,000,3,0,,,375,https://www.zimmo.be/fr/nevele-9850/a-vendre/bien-professionnel/JMNNC/
7,Aalst,Bien professionnel,Bien commercial,174000.0,notariale,0,86,0,0,0,,,0,86,0,86,,0,,,,https://www.zimmo.be/fr/aalst-9300/a-vendre/bien-professionnel/JMN0C/
8,Aalst,Bien professionnel,Bien commercial,159000.0,notariale,0,08,0,0,0,,,0,08,0,08,,0,,,,https://www.zimmo.be/fr/aalst-9300/a-vendre/bien-professionnel/JMN0D/
9,Aalst,Bien professionnel,Bureaux,333100.0,notariale,0,94,0,0,0,,,0,94,0,94,,0,,,,https://www.zimmo.be/fr/aalst-9300/a-vendre/bien-professionnel/JMN05/
0,Zottegem,Appartement,,195000,notariale,4,25,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/zottegem-9620/a-vendre/appartement/JSEAC/
1,De Pinte,Maison,,381400,notariale,5,152,0,0,0,,,0,,,321,3,0,,,,https://www.zimmo.be/fr/de%20pinte-9840/a-vendre/maison/JSE6G/
2,Gent,Appartement,Penthouse,479000,notariale,3,105,0,0,0,True,35,1,,,140,2,0,old,2021,,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JSE1A/
3,Zele,Appartement,,335000,notariale,3,125,0,0,0,,,0,,,,2,0,old,2019,,https://www.zimmo.be/fr/zele-9240/a-vendre/appartement/JN813/
4,Geraardsbergen,Maison,,599000,notariale,8,495,0,0,0,,,1,,,340,,0,old,1954,708,https://www.zimmo.be/fr/geraardsbergen-9500/a-vendre/maison/JS7EV/
5,Maldegem,Maison,,420000,notariale,6,,0,0,0,,,1,,,664,2,0,old,1948,489,https://www.zimmo.be/fr/maldegem-9992/a-vendre/maison/JS79F/
6,Renaix,Bien professionnel,Bureaux,145000,notariale,4,317,0,0,0,,,1,,,450,2,0,,,511,https://www.zimmo.be/fr/renaix-9600/a-vendre/bien-professionnel/JS5TD/
7,Renaix,Maison,,179000,notariale,4,,0,0,0,,,1,,,610,,0,,,247,https://www.zimmo.be/fr/renaix-9600/a-vendre/maison/JS5F0/
8,Lede,Maison,,389613,notariale,0,,0,0,0,,,0,,,613,4,0,,,,https://www.zimmo.be/fr/lede-9340/a-vendre/maison/JS5ME/
9,Lede,Maison,,403024,notariale,0,,0,0,0,,,0,,,537,4,0,,,,https://www.zimmo.be/fr/lede-9340/a-vendre/maison/JS5MF/
0,Temse,Appartement,,292286,notariale,4,82,0,0,0,True,8,0,,,,,0,,2020,,https://www.zimmo.be/fr/temse-9140/a-vendre/appartement/JY00T/
1,Temse,Appartement,,273863,notariale,3,50,0,0,0,True,7,0,,,,,0,,2020,,https://www.zimmo.be/fr/temse-9140/a-vendre/appartement/JY00U/
2,Nieuwerkerken,Maison,Villa,429000,notariale,4,231,0,0,0,True,20,1,,,,3,0,,2009,,https://www.zimmo.be/fr/nieuwerkerken-9320/a-vendre/maison/JXZXY/
3,Haaltert,Maison,,195000,notariale,4,190,0,0,0,True,25,1,,,,2,0,,1931,589,https://www.zimmo.be/fr/haaltert-9450/a-vendre/maison/JXZXZ/
4,Nieuwerkerken,Maison,Villa,429000,notariale,4,231,0,0,0,True,20,1,,,,3,0,,2009,,https://www.zimmo.be/fr/nieuwerkerken-9320/a-vendre/maison/JXZXY/
5,Haaltert,Maison,,195000,notariale,4,190,0,0,0,True,25,1,,,,2,0,,1931,589,https://www.zimmo.be/fr/haaltert-9450/a-vendre/maison/JXZXZ/
6,Aalst,Maison,,219000,notariale,4,125,0,0,0,,,0,,,,2,0,,1930,308,https://www.zimmo.be/fr/aalst-9300/a-vendre/maison/JY00D/
7,Haaltert,Appartement,Duplex,299500,notariale,5,147,0,0,0,True,20,0,,,,2,0,,2005,127,https://www.zimmo.be/fr/haaltert-9450/a-vendre/appartement/JY00C/
8,Aalst,Maison,,99000,notariale,3,65,0,0,0,,,0,,,,2,0,,1920,625,https://www.zimmo.be/fr/aalst-9300/a-vendre/maison/JY00B/
9,Dendermonde,Maison,,415000,notariale,4,220,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/dendermonde-9200/a-vendre/maison/JXZXF/
0,Sint-Gillis-Waas,Terrain,,450000,notariale,0,,0,0,0,,,0,,,445,4,0,,,,https://www.zimmo.be/fr/sint-gillis-waas-9170/a-vendre/terrain/JTI2I/
1,Zwalm,Appartement,,322750,notariale,4,107,0,0,0,,,1,,,127,,0,old,2020,,https://www.zimmo.be/fr/zwalm-9630/a-vendre/appartement/JTBYX/
2,Aalst,Appartement,Serviceflat,239000,notariale,2,47,0,0,0,True,22,0,,,55,2,0,old,2016,110,https://www.zimmo.be/fr/aalst-9300/a-vendre/appartement/JTHP5/
3,Gijzegem,Maison,,150000,notariale,6,150,0,0,0,,,1,,,646,3,0,,,836,https://www.zimmo.be/fr/gijzegem-9308/a-vendre/maison/JTHOW/
4,Zulte,Appartement,,119000,notariale,2,63,0,0,0,,,0,,,,,0,,,206,https://www.zimmo.be/fr/zulte-9870/a-vendre/appartement/JTHFC/
5,Nazareth,Maison,,434679,notariale,4,,0,0,0,,,0,,,50,3,0,old,2021,,https://www.zimmo.be/fr/nazareth-9810/a-vendre/maison/JTHFD/
6,Gent,Appartement,,498000,notariale,3,90,0,0,0,True,17,0,,,107,,0,old,2020,,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JTHEA/
7,Gent,Maison,Maison deux facades,269000,notariale,5,130,0,0,0,,,0,,,70,2,0,new,,335,https://www.zimmo.be/fr/gent-9000/a-vendre/maison/JTHAP/
8,Renaix,Maison,,351126,notariale,0,,0,0,0,,,0,,,573,3,0,,,,https://www.zimmo.be/fr/renaix-9600/a-vendre/maison/JTH6L/
9,Brakel,Maison,,479098,notariale,0,,0,0,0,,,0,,,012,4,0,,,,https://www.zimmo.be/fr/brakel-9660/a-vendre/maison/JTH6M/
0,,Terrain,Bois,20000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/lembeke-9971/a-vendre/terrain/JXJME/
1,,Maison,,360000,notariale,7,256,0,0,0,,,0,,,,4,0,,1974,260,https://www.zimmo.be/fr/grembergen-9200/a-vendre/maison/JXJMD/
2,,Maison,,80000,notariale,3,,0,0,0,,,0,,,,4,0,,,158,https://www.zimmo.be/fr/assenede-9960/a-vendre/maison/JXJLT/
3,,Appartement,,160000,notariale,3,,0,0,0,,,0,,,,,0,,1976,158,https://www.zimmo.be/fr/aalst-9300/a-vendre/appartement/JXJLR/
4,,Maison,,150000,notariale,0,,0,0,0,,,0,,,,4,0,,,147,https://www.zimmo.be/fr/sint-kornelis-horebeke-9667/a-vendre/maison/JXJM0/
5,,Maison,,340000,notariale,6,,0,0,0,,,0,,,,3,0,,,229,https://www.zimmo.be/fr/gent-9000/a-vendre/maison/JXJLQ/
6,Waarschoot,Appartement,Immeuble d'appartements,280000,notariale,3,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/waarschoot-9950/a-vendre/appartement/JXJLK/
7,Gent,Appartement,,249500,notariale,3,80,0,0,0,True,4,0,,,,2,0,,1996,177,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JXJK5/
8,Sint-Lievens-Houtem,Maison,,230000,notariale,6,132,0,0,0,,,1,,,,3,0,,,100,https://www.zimmo.be/fr/sint-lievens-houtem-9520/a-vendre/maison/JXJIO/
9,Denderleeuw,Appartement,,279000,notariale,7,60,0,0,0,,,0,,,,,0,,2005,186,https://www.zimmo.be/fr/denderleeuw-9470/a-vendre/appartement/JXJIN/
0,Eeklo,Appartement,,259100,notariale,4,24,0,0,0,True,36,0,24,36,60,2,0,,,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/appartement/JJWIA/
1,Eeklo,Appartement,,250650,notariale,4,91,0,0,0,True,43,0,06,43,49,2,0,,,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/appartement/JJWIB/
2,Eeklo,Maison,,281986,notariale,6,40,0,0,0,,,0,,,270,3,0,old,2020,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/maison/JJWIK/
3,Eeklo,Maison,,295397,notariale,6,84,0,0,0,,,0,,,268,2,0,old,2020,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/maison/JJWIT/
4,Eeklo,Appartement,,304500,notariale,5,115,0,0,0,True,11,0,33,11,44,2,0,,,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/appartement/JJWI8/
5,Eeklo,Appartement,,246874,notariale,4,89,0,0,0,True,42,0,41,42,83,2,0,,,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/appartement/JJWI6/
6,Eeklo,Appartement,,261374,notariale,4,90,0,0,0,True,33,0,47,33,80,2,0,,,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/appartement/JJWI4/
7,Eeklo,Appartement,,309318,notariale,5,115,0,0,0,True,89,0,33,-11,22,2,0,,,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/appartement/JJWI7/
8,Eeklo,Maison,,507090,notariale,9,46,0,0,0,,,0,,,438,3,0,,,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/maison/JJWIE/
9,Eeklo,Maison,,514055,notariale,9,46,0,0,0,,,0,,,444,3,0,,,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/maison/JJWID/
0,Sint-Niklaas,Bien professionnel,Bien commercial,748000.0,notariale,11,,0,0,0,True,27,0,,,385,,0,old,1983,368,https://www.zimmo.be/fr/sint-niklaas-9100/a-vendre/bien-professionnel/JWYPV/
1,Sint-Niklaas,Bien professionnel,Immeuble d’appartements,748000.0,notariale,11,,0,0,0,True,27,0,,,385,,0,old,1983,368,https://www.zimmo.be/fr/sint-niklaas-9100/a-vendre/bien-professionnel/JWYPU/
2,,Maison,,,notariale,5,194,0,0,0,,,1,,,586,4,0,old,2018,,https://www.zimmo.be/fr/herzele-9550/a-vendre/maison/JWYOT/
3,Erpe-Mere,Maison,,320000.0,notariale,5,214,0,0,0,,,1,,,375,3,0,old,2021,,https://www.zimmo.be/fr/erpe-mere-9420/a-vendre/maison/JWYOQ/
4,Mere,Maison,,199000.0,notariale,4,143,0,0,0,,,1,90,280,370,3,0,,,835,https://www.zimmo.be/fr/mere-9420/a-vendre/maison/JWYMG/
5,Zelzate,Maison,,330000.0,notariale,5,178,0,0,0,,,0,,,321,2,0,,,,https://www.zimmo.be/fr/zelzate-9060/a-vendre/maison/JWYLS/
6,Idegem,Maison,Villa,699000.0,notariale,8,250,0,0,0,,,0,,,321,4,0,old,1992,115,https://www.zimmo.be/fr/idegem-9506/a-vendre/maison/JWYFF/
7,Renaix,Bien professionnel,,299000.0,notariale,3,180,0,0,0,,,0,189,-126,63,3,0,,,192,https://www.zimmo.be/fr/renaix-9600/a-vendre/bien-professionnel/JWYFW/
8,Renaix,Maison,,299000.0,notariale,3,180,0,0,0,,,0,189,-126,63,3,0,,,192,https://www.zimmo.be/fr/renaix-9600/a-vendre/maison/JWYFX/
9,Gentbrugge,Maison,Maison unifamiliale,295000.0,notariale,3,130,0,0,0,,,1,,,161,2,0,old,1933,874,https://www.zimmo.be/fr/gentbrugge-9050/a-vendre/maison/JWYF1/
0,,Projet,,327600.0,notariale,0,,0,0,0,,,0,,,,,0,,2019,,https://www.zimmo.be/fr/nazareth-9810/a-vendre/projet-immobilier/10044GP/
1,Gent,Maison,,398000.0,notariale,5,160,0,0,0,True,16,1,,,,2,0,,1932,191,https://www.zimmo.be/fr/gent-9000/a-vendre/maison/JXXH8/
2,Wetteren,Maison,,230000.0,notariale,4,107,0,0,0,,,1,,,,3,0,,1918,663,https://www.zimmo.be/fr/wetteren-9230/a-vendre/maison/JXXHG/
3,Geraardsbergen,Maison,,150000.0,notariale,8,244,0,0,0,,,0,,,,3,0,,,595,https://www.zimmo.be/fr/geraardsbergen-9500/a-vendre/maison/JXXIV/
4,Wetteren,Maison,,240000.0,notariale,4,95,0,0,0,,,0,,,,2,0,,1905,412,https://www.zimmo.be/fr/wetteren-9230/a-vendre/maison/JXXIW/
5,Geraardsbergen,Maison,,130000.0,notariale,6,181,0,0,0,,,0,,,,3,0,,,852,https://www.zimmo.be/fr/geraardsbergen-9500/a-vendre/maison/JXXIX/
6,,Appartement,,,notariale,3,98,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/adegem-9991/a-vendre/appartement/JXXIO/
7,Gent,Appartement,Immeuble d'appartements,799000.0,notariale,12,130,0,0,0,,,0,,,,2,0,,1950,,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JXXHZ/
8,Geraardsbergen,Maison,Villa,475000.0,notariale,5,236,0,0,0,,,1,,,,4,0,,1984,434,https://www.zimmo.be/fr/geraardsbergen-9500/a-vendre/maison/JXXEV/
9,Gent,Maison,,449000.0,notariale,7,145,0,0,0,,,1,,,,3,0,,1996,110,https://www.zimmo.be/fr/gent-9030/a-vendre/maison/JXXCE/
0,Ledeberg,Bien professionnel,Bureaux,3000.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/ledeberg-9050/a-vendre/bien-professionnel/JJGGL/
1,Gent,Bien professionnel,Espace de bureaux,620600.0,notariale,0,428,0,0,0,,,0,,,428,,0,,,,https://www.zimmo.be/fr/gent-9000/a-vendre/bien-professionnel/JJG1Z/
2,Gent,Bien professionnel,Espace de bureaux,1160000.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/gent-9000/a-vendre/bien-professionnel/JJF9O/
3,Deinze,Maison,,433280.0,notariale,4,,0,0,0,,,1,,,444,4,0,,,,https://www.zimmo.be/fr/deinze-9800/a-vendre/maison/JJESZ/
4,Deinze,Maison,,412955.0,notariale,4,,0,0,0,,,1,,,391,4,0,,,,https://www.zimmo.be/fr/deinze-9800/a-vendre/maison/JJESX/
5,Aalter,Appartement,,265000.0,notariale,3,111,0,0,0,True,11,0,,,,2,0,,,,https://www.zimmo.be/fr/aalter-9880/a-vendre/appartement/JJC0T/
6,Gent,Appartement,Serviceflat,285000.0,notariale,2,65,0,0,0,True,20,0,,,85,,0,old,2019,,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JJ3CW/
7,Aalst,Bien professionnel,Espace de bureaux,1470000.0,notariale,0,525,0,0,0,,,0,,,525,,0,,,,https://www.zimmo.be/fr/aalst-9300/a-vendre/bien-professionnel/JIXKJ/
8,Dendermonde,Bien professionnel,Espace de bureaux,185000.0,notariale,2,,0,0,0,,,0,,,,3,0,,,158,https://www.zimmo.be/fr/dendermonde-9200/a-vendre/bien-professionnel/JIQR9/
9,,Maison,Usage mixte,,notariale,0,365,0,0,0,True,40,0,,,,,0,,,,https://www.zimmo.be/fr/gent-9000/a-vendre/maison/JIPY4/
0,Zwijnaarde,Maison,,360000,notariale,7,368,0,0,0,,,1,,,,2,0,,1904,370,https://www.zimmo.be/fr/zwijnaarde-9052/a-vendre/maison/JY1F0/
1,,Projet,,150000,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/sint-niklaas-9100/a-vendre/projet-immobilier/100462G/
2,Stekene,Bien professionnel,Bureaux,500000,notariale,3,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/stekene-9190/a-vendre/bien-professionnel/JY1CE/
3,,Projet,,440000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/gent-9000/a-vendre/projet-immobilier/100462F/
4,,Projet,,269500,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/gent-9000/a-vendre/projet-immobilier/100462E/
5,Gent,Maison,,775000,notariale,7,358,0,0,0,True,53,1,,,,,0,,,109,https://www.zimmo.be/fr/gent-9040/a-vendre/maison/JY18M/
6,Gent,Appartement,,230000,notariale,4,63,0,0,0,,,0,,,,,0,,1967,230,https://www.zimmo.be/fr/gent-9040/a-vendre/appartement/JY18N/
7,Gent,Appartement,,240000,notariale,4,60,0,0,0,True,10,0,,,,,0,,1967,460,https://www.zimmo.be/fr/gent-9040/a-vendre/appartement/JY18O/
8,Zulte,Appartement,,150000,notariale,4,70,0,0,0,,,0,,,,,0,,1994,215,https://www.zimmo.be/fr/zulte-9870/a-vendre/appartement/JY188/
9,Gent,Appartement,,419000,notariale,4,100,0,0,0,True,4,0,,,,2,0,,1962,121,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JY1A7/
0,Maldegem,Appartement,,185000,notariale,2,50,0,0,0,,,0,,,,3,0,,2021,,https://www.zimmo.be/fr/maldegem-9990/a-vendre/appartement/JY0UQ/
1,Geraardsbergen,Maison,Maison unifamiliale,260000,notariale,7,199,0,0,0,,,1,,,,2,0,,,245,https://www.zimmo.be/fr/geraardsbergen-9500/a-vendre/maison/JY0UL/
2,Wortegem-Petegem,Maison,,525000,notariale,8,260,0,0,0,,,0,,,,4,0,,1995,233,https://www.zimmo.be/fr/wortegem-petegem-9790/a-vendre/maison/JY0UH/
3,Zottegem,Maison,,307068,notariale,4,,0,0,0,,,0,,,,3,0,,2022,,https://www.zimmo.be/fr/zottegem-9620/a-vendre/maison/JY0UF/
4,Sint-Amandsberg,Maison,,218000,notariale,3,70,0,0,0,,,1,,,,2,0,,,656,https://www.zimmo.be/fr/sint-amandsberg-9040/a-vendre/maison/JY0UD/
