,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
2,Brasschaat,Maison,,220000.0,agence,3,92,0,0,0,,,0,,,,3,0,,1932,687,https://www.zimmo.be/fr/brasschaat-2930/a-vendre/maison/JXJPZ/
3,Mol,Maison,Usage mixte,495000.0,notariale,7,,0,0,0,,,1,,,,2,0,,1968,,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JXJP8/
4,,Bien professionnel,Bâtiment commercial,,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/hemiksem-2620/a-vendre/bien-professionnel/JXJOU/
5,Balen,Maison,Ferme,366000.0,notariale,6,100,0,0,0,,,0,,,,4,0,,1900,649,https://www.zimmo.be/fr/balen-2490/a-vendre/maison/JXJOK/
6,Duffel,Appartement,,388000.0,notariale,4,14,0,0,0,,,0,,,,3,0,,2014,168,https://www.zimmo.be/fr/duffel-2570/a-vendre/appartement/JXJOG/
7,Deurne,Appartement,,145000.0,notariale,2,55,0,0,0,True,9,0,,,,2,0,,1935,150,https://www.zimmo.be/fr/deurne-2100/a-vendre/appartement/JXJO4/
8,Nijlen,Appartement,App. rez-de-chaussée,235000.0,notariale,3,80,0,0,0,True,80,0,,,,4,0,,2020,,https://www.zimmo.be/fr/nijlen-2560/a-vendre/appartement/JXJOJ/
9,Arendonk,Terrain,Terrain à bâtir,323000.0,notariale,0,,0,0,0,,,1,,,,4,0,,,,https://www.zimmo.be/fr/arendonk-2370/a-vendre/terrain/JXJNU/
0,Willebroek,Maison,,289000,notariale,5,140,0,0,0,,,1,,,,2,0,,,369,https://www.zimmo.be/fr/willebroek-2830/a-vendre/maison/JXSYU/
1,Geel,Maison,,399900,notariale,8,236,0,0,0,,,1,,,,4,0,,1967,324,https://www.zimmo.be/fr/geel-2440/a-vendre/maison/JXSYP/
2,Hemiksem,Maison,,239000,notariale,3,120,0,0,0,,,0,,,,3,0,,,836,https://www.zimmo.be/fr/hemiksem-2620/a-vendre/maison/JXSTA/
3,,Projet,,435000,notariale,0,,0,0,0,,,0,,,,,0,,2019,,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/projet-immobilier/10041YK/
4,,Projet,,235000,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/nijlen-2560/a-vendre/projet-immobilier/100453U/
5,,Projet,,170000,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/bornem-2880/a-vendre/projet-immobilier/1004541/
6,,Projet,,222000,notariale,0,,0,0,0,,,0,,,,,0,,2020,,https://www.zimmo.be/fr/lier-2500/a-vendre/projet-immobilier/100453T/
7,,Projet,,310000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/muizen-2812/a-vendre/projet-immobilier/1003I0L/
8,,Projet,,236500,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/geel-2440/a-vendre/projet-immobilier/10043ZE/
9,,Projet,,275000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/arendonk-2370/a-vendre/projet-immobilier/10043ZP/
0,Mol,Maison,,490811,notariale,7,205,0,0,0,,,1,,,675,3,0,old,2021,,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JQKM6/
1,Mol,Maison,,476811,notariale,7,205,0,0,0,,,1,,,475,3,0,old,2021,,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JQKM4/
2,Mol,Maison,,486811,notariale,7,204,0,0,0,,,1,,,624,3,0,old,2021,,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JQKM3/
3,Vosselaar,Maison,Villa,1225000,notariale,7,563,0,0,0,,,1,,,047,4,0,new,1971,507,https://www.zimmo.be/fr/vosselaar-2350/a-vendre/maison/JWPZ9/
4,Oud-Turnhout,Maison,Villa,825000,notariale,8,350,0,0,0,,,0,,,100,4,0,,,203,https://www.zimmo.be/fr/oud-turnhout-2360/a-vendre/maison/JWPZA/
5,Mol,Appartement,,395000,notariale,5,144,0,0,0,True,9,0,,,,2,0,old,2010,,https://www.zimmo.be/fr/mol-2400/a-vendre/appartement/JWPZ1/
6,Boom,Appartement,,435000,notariale,4,124,0,0,0,True,16,0,124,,,3,0,old,2018,,https://www.zimmo.be/fr/boom-2850/a-vendre/appartement/JWPXJ/
7,Aartselaar,Maison,Maison unifamiliale,249000,notariale,5,120,0,0,0,,,0,79,171,250,2,0,old,2016,,https://www.zimmo.be/fr/aartselaar-2630/a-vendre/maison/JWPXG/
8,Mol,Maison,,269000,notariale,6,195,0,0,0,,,0,,,660,4,0,old,1961,424,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JWPWN/
9,Mol,Maison,Villa-Manoir,490000,notariale,7,162,0,0,0,,,0,,,163,4,0,old,1957,364,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JWPWG/
0,Turnhout,Maison,,289000,notariale,5,132,0,0,0,,,1,,,,2,0,,1950,307,https://www.zimmo.be/fr/turnhout-2300/a-vendre/maison/JXOTZ/
1,Kontich,Maison,,449000,notariale,5,188,0,0,0,True,50,1,,,,2,0,,,121,https://www.zimmo.be/fr/kontich-2550/a-vendre/maison/JXOTU/
2,Lint,Appartement,,275000,notariale,3,90,0,0,0,True,24,0,,,,,0,,,313,https://www.zimmo.be/fr/lint-2547/a-vendre/appartement/JXOTT/
3,Borgerhout,Appartement,,189000,notariale,3,125,0,0,0,True,8,0,,,,2,0,,,157,https://www.zimmo.be/fr/borgerhout-2140/a-vendre/appartement/JXOTQ/
4,Schilde,Terrain,,115000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/schilde-2970/a-vendre/terrain/JIHI5/
5,Deurne,Appartement,,179000,notariale,4,88,0,0,0,,,0,,,,2,0,,1970,145,https://www.zimmo.be/fr/deurne-2100/a-vendre/appartement/JXOTB/
6,Hove,Appartement,,345000,notariale,3,89,0,0,0,True,45,0,,,,,0,,2006,,https://www.zimmo.be/fr/hove-2540/a-vendre/appartement/JXOSW/
7,Oelegem,Maison,Villa-Manoir,549000,notariale,6,216,0,0,0,,,0,,,,4,0,,1994,202,https://www.zimmo.be/fr/oelegem-2520/a-vendre/maison/JXOSK/
8,Antwerpen,Maison,Villa,1079000,notariale,6,303,0,1,0,True,18,1,,,,4,0,,1981,283,https://www.zimmo.be/fr/antwerpen-2050/a-vendre/maison/JXOQL/
9,Essen,Maison,,285000,notariale,7,170,0,0,0,,,1,,,,,0,,1976,246,https://www.zimmo.be/fr/essen-2910/a-vendre/maison/JXOQD/
0,Antwerpen,Appartement,,210000,notariale,3,70,0,0,0,,,0,,,,,0,new,,312,https://www.zimmo.be/fr/antwerpen-2050/a-vendre/appartement/JWOQD/
1,Antwerpen,Kot-Colocation,,105000,notariale,0,18,0,0,0,,,0,,,,2,0,,,262,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/kot-colocation/JWOQ1/
2,Sint-Katelijne-Waver,Maison,,369000,notariale,6,,0,0,0,,,1,,,,,0,,,734,https://www.zimmo.be/fr/sint-katelijne-waver-2860/a-vendre/maison/JWJ12/
3,Brasschaat,Bien professionnel,Rez-de-chaussée commercial,325000,notariale,0,150,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/brasschaat-2930/a-vendre/bien-professionnel/JWON4/
4,Brasschaat,Bien professionnel,Rez-de-chaussée commercial,285000,notariale,0,123,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/brasschaat-2930/a-vendre/bien-professionnel/JWON2/
5,Antwerpen,Bien professionnel,,395000,notariale,8,150,0,0,0,,,0,,,,,0,,,606,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/bien-professionnel/JWOIL/
6,Herentals,Appartement,,449500,notariale,4,132,0,0,0,True,55,0,,,,3,0,old,2017,,https://www.zimmo.be/fr/herentals-2200/a-vendre/appartement/JWOHU/
7,,Maison,,220000,notariale,5,,0,0,0,,,0,,,205,,0,old,1956,492,https://www.zimmo.be/fr/vorst-2430/a-vendre/maison/JWOGK/
8,Mechelen,Maison,Maison unifamiliale,363000,notariale,4,132,0,0,0,,,0,,,144,2,0,new,1938,248,https://www.zimmo.be/fr/mechelen-2800/a-vendre/maison/JWOG5/
9,Mortsel,Maison,Maison exceptionnelle,293000,notariale,2,100,0,0,0,,,0,,,223,3,0,old,1930,538,https://www.zimmo.be/fr/mortsel-2640/a-vendre/maison/JWOFG/
0,Antwerpen,Bien professionnel,Bureaux,710000,notariale,0,351,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/bien-professionnel/JWJOB/
1,Antwerpen,Bien professionnel,Bureaux,550000,notariale,0,311,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/bien-professionnel/JWJOA/
2,Hemiksem,Garage,,1100000,notariale,1,,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/hemiksem-2620/a-vendre/garage/JWJKZ/
3,Lier,Maison,Bel-étage,384000,notariale,5,170,0,0,0,True,20,1,56,324,380,3,0,old,1966,,https://www.zimmo.be/fr/lier-2500/a-vendre/maison/JWJKW/
4,Geel,Appartement,,259000,notariale,4,80,0,0,0,True,100,1,118,787,905,4,0,old,2002,226,https://www.zimmo.be/fr/geel-2440/a-vendre/appartement/JWJJR/
5,Heist-op-den-Berg,Maison,,329000,notariale,5,159,0,0,0,,,1,,,897,3,0,old,1970,123,https://www.zimmo.be/fr/heist-op-den-berg-2221/a-vendre/maison/JWJJN/
6,Borgerhout,Bien professionnel,Entrepôt,210000,notariale,0,,0,0,0,,,0,,,350,,0,old,1969,,https://www.zimmo.be/fr/borgerhout-2140/a-vendre/bien-professionnel/JWJJG/
7,Niel,Appartement,Serviceflat,199000,notariale,3,90,0,0,0,True,50,0,,,,,0,old,2017,,https://www.zimmo.be/fr/niel-2845/a-vendre/appartement/JWJIE/
8,Westerlo,Garage,Garage en sous-sol,15000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/westerlo-2260/a-vendre/garage/JWJHV/
9,Wilrijk,Appartement,,249000,notariale,5,95,0,0,0,True,6,0,,,,2,0,,,173,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/appartement/JWJHP/
0,Mol,Appartement,,299000,notariale,3,123,0,0,0,True,10,1,,,,,0,,,,https://www.zimmo.be/fr/mol-2400/a-vendre/appartement/JUNPV/
1,Turnhout,Bien professionnel,Bâtiment d’entreprise,2335000,notariale,0,,0,0,0,,,0,,,675,3,0,,,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/bien-professionnel/JUNJ2/
2,Turnhout,Appartement,Serviceflat,499000,notariale,2,143,0,0,0,True,158,0,,,,,0,old,2010,196,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JUNJQ/
3,Turnhout,Appartement,,149000,notariale,1,62,0,0,0,,,0,,,,,0,new,,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JUNLE/
4,Turnhout,Appartement,,179000,notariale,2,75,0,0,0,True,6,0,,,,,0,new,,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JUNLQ/
5,Beerse,Maison,Villa-Manoir,595000,notariale,10,425,0,0,0,,,1,225,618,843,4,0,old,1969,312,https://www.zimmo.be/fr/beerse-2340/a-vendre/maison/JUNNB/
6,Turnhout,Appartement,,220000,notariale,1,89,0,0,0,True,13,0,,,,,0,new,,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JUNLN/
7,Turnhout,Appartement,,349000,notariale,2,154,0,0,0,True,6,0,,,,,0,new,,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JUNLP/
8,Turnhout,Appartement,,293500,notariale,4,104,0,0,0,True,13,0,,,,,0,old,2020,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JUNM9/
9,Oud-Turnhout,Bien professionnel,Commerce,359600,notariale,0,185,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/oud-turnhout-2360/a-vendre/bien-professionnel/JUNNS/
0,Herentals,Appartement,,244900,notariale,3,30,0,0,0,True,20,0,,,,2,0,,2020,,https://www.zimmo.be/fr/herentals-2200/a-vendre/appartement/JXOJX/
1,Herentals,Appartement,,374900,notariale,3,30,0,0,0,True,10,0,,,,2,0,,2020,,https://www.zimmo.be/fr/herentals-2200/a-vendre/appartement/JXOK3/
2,Herentals,Appartement,,254900,notariale,3,30,0,0,0,True,40,0,,,,2,0,,2020,,https://www.zimmo.be/fr/herentals-2200/a-vendre/appartement/JXOJY/
3,Herentals,Appartement,,349900,notariale,5,70,0,0,0,True,60,0,,,,2,0,,2020,,https://www.zimmo.be/fr/herentals-2200/a-vendre/appartement/JXOJZ/
4,Herentals,Appartement,,344900,notariale,5,70,0,0,0,True,10,0,,,,2,0,,2020,,https://www.zimmo.be/fr/herentals-2200/a-vendre/appartement/JXOK2/
5,Antwerpen,Appartement,,289900,notariale,5,117,0,0,0,True,6,0,,,,3,0,,,293,https://www.zimmo.be/fr/antwerpen-2020/a-vendre/appartement/JXOJ5/
6,Berendrecht,Maison,,375000,notariale,5,160,0,0,0,True,26,1,,,,,0,,,427,https://www.zimmo.be/fr/berendrecht-2040/a-vendre/maison/JXOJ4/
7,Borgerhout,Garage,Place de stationnement,390000,notariale,0,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/borgerhout-2140/a-vendre/garage/JXOJ7/
8,Edegem,Appartement,,249000,notariale,3,85,0,0,0,,,0,,,,,0,,,130,https://www.zimmo.be/fr/edegem-2650/a-vendre/appartement/JXOHO/
9,Mortsel,Maison,Maison ouvrière,369000,notariale,3,175,0,0,0,,,0,,,,,0,,,520,https://www.zimmo.be/fr/mortsel-2640/a-vendre/maison/JXOHN/
0,Mol,Maison,Maison unifamiliale,265000,notariale,4,207,0,0,0,,,1,,,350,3,0,,,277,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JX7JJ/
1,Mol,Maison,Maison unifamiliale,379000,notariale,6,164,0,0,0,,,1,16,371,387,4,0,,,,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JX7JI/
2,Antwerpen,Appartement,,285000,notariale,2,90,0,0,0,,,1,,,,2,0,new,,185,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JX7HN/
3,Deurne,Bien professionnel,Bien commercial,325000,notariale,6,130,0,0,0,True,6,0,,,127,3,0,old,1939,513,https://www.zimmo.be/fr/deurne-2100/a-vendre/bien-professionnel/JX7HF/
4,Antwerpen,Appartement,Duplex,499000,notariale,4,148,0,0,0,True,25,0,,,,2,0,,,150,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JX7HB/
5,Willebroek,Maison,Maison unifamiliale,336000,notariale,5,152,0,0,0,True,40,1,,,282,2,0,,,,https://www.zimmo.be/fr/willebroek-2830/a-vendre/maison/JX7H6/
6,Turnhout,Maison,,285000,notariale,6,130,0,0,0,True,36,0,,,,3,0,new,,311,https://www.zimmo.be/fr/turnhout-2300/a-vendre/maison/JX7GP/
7,Herenthout,Maison,Maison unifamiliale,519000,notariale,5,195,0,0,0,,,1,,,452,4,0,old,1980,246,https://www.zimmo.be/fr/herenthout-2270/a-vendre/maison/JX7G6/
8,Heist-op-den-Berg,Maison,,447000,notariale,7,200,0,0,0,True,25,1,,,976,4,0,old,1980,434,https://www.zimmo.be/fr/heist-op-den-berg-2220/a-vendre/maison/JX7FX/
9,Mechelen,Bien professionnel,Bâtiment commercial,319000,notariale,0,155,0,0,0,,,0,,,155,,0,,,,https://www.zimmo.be/fr/mechelen-2800/a-vendre/bien-professionnel/JX7F0/
0,Boom,Maison,Maison unifamiliale,395000,notariale,5,180,0,0,0,,,1,,,,2,0,old,2021,,https://www.zimmo.be/fr/boom-2850/a-vendre/maison/JW52Z/
1,Boom,Maison,Maison unifamiliale,395000,notariale,5,180,0,0,0,,,1,,,,2,0,old,2021,,https://www.zimmo.be/fr/boom-2850/a-vendre/maison/JW530/
2,Boom,Maison,Maison unifamiliale,395000,notariale,5,180,0,0,0,,,1,,,,2,0,old,2021,,https://www.zimmo.be/fr/boom-2850/a-vendre/maison/JW532/
3,Boom,Maison,Maison unifamiliale,395000,notariale,5,180,0,0,0,,,1,,,,2,0,old,2021,,https://www.zimmo.be/fr/boom-2850/a-vendre/maison/JW531/
4,Antwerpen,Appartement,,499000,notariale,3,111,0,0,0,,,0,,,,2,0,new,,224,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JW52S/
5,Deurne,Garage,Garage en sous-sol,12500,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/deurne-2100/a-vendre/garage/JW52D/
6,Heist-op-den-Berg,Maison,,299500,notariale,3,,0,0,0,,,0,,,,4,0,old,1974,481,https://www.zimmo.be/fr/heist-op-den-berg-2220/a-vendre/maison/JW501/
7,Borgerhout,Appartement,,236000,notariale,3,95,0,0,0,True,6,0,,,,2,0,old,1966,133,https://www.zimmo.be/fr/borgerhout-2140/a-vendre/appartement/JW500/
8,Antwerpen,Maison,Autre,625000,notariale,11,188,0,0,0,,,0,,,47,2,0,new,,135,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/maison/JW4Z8/
9,Hoboken,Appartement,,233688,notariale,3,29,0,0,0,True,6,0,,,,2,0,old,2020,,https://www.zimmo.be/fr/hoboken-2660/a-vendre/appartement/JW4WL/
0,Wilrijk,Bien professionnel,Entrepôt,1450000,notariale,0,558,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/bien-professionnel/JX6FN/
1,Mechelen,Maison,Villa,825000,notariale,7,236,0,0,0,,,1,,,873,4,0,new,1994,167,https://www.zimmo.be/fr/mechelen-2800/a-vendre/maison/JX6BF/
2,Niel,Maison,Maison unifamiliale,359000,notariale,7,155,0,0,0,,,0,,,,2,0,,1930,174,https://www.zimmo.be/fr/niel-2845/a-vendre/maison/JX68Z/
3,Lier,Appartement,Penthouse,445000,notariale,4,119,0,0,0,True,75,0,,,17,2,0,old,2012,138,https://www.zimmo.be/fr/lier-2500/a-vendre/appartement/JX67I/
4,Berchem,Appartement,,215000,notariale,3,64,0,0,0,,,0,,,,3,0,,,240,https://www.zimmo.be/fr/berchem-2600/a-vendre/appartement/JX679/
5,Borgerhout,Maison,Usage mixte,399000,notariale,4,187,0,0,0,True,50,0,,,115,2,0,,,310,https://www.zimmo.be/fr/borgerhout-2140/a-vendre/maison/JX677/
6,Puurs,Appartement,,289000,notariale,4,91,0,0,0,True,16,0,16,,,2,0,old,2020,,https://www.zimmo.be/fr/puurs-2870/a-vendre/appartement/JX674/
7,Boom,Maison,,1250000,notariale,9,570,0,0,0,,,0,,,660,3,0,,,381,https://www.zimmo.be/fr/boom-2850/a-vendre/maison/JX66V/
8,Wommelgem,Appartement,,259000,notariale,4,100,0,0,0,True,6,0,,,,3,0,old,2001,137,https://www.zimmo.be/fr/wommelgem-2160/a-vendre/appartement/JX66N/
9,Boom,Maison,,1250000,notariale,9,570,0,0,0,,,0,,,660,3,0,,,381,https://www.zimmo.be/fr/boom-2850/a-vendre/maison/JX66J/
0,,Projet,,272000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/broechem-2520/a-vendre/projet-immobilier/10042UY/
1,,Projet,,695000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/projet-immobilier/1004164/
2,,Projet,,119000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/projet-immobilier/1003ZL1/
3,Aartselaar,Maison,Villa,695000,notariale,7,266,0,0,0,True,27,1,,,,4,0,,1970,578,https://www.zimmo.be/fr/aartselaar-2630/a-vendre/maison/JY0OS/
4,Schilde,Appartement,,499500,notariale,2,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/schilde-2970/a-vendre/appartement/JY0OX/
5,Antwerpen,Appartement,,190000,notariale,2,60,0,0,0,,,0,,,,2,0,,1970,163,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/appartement/JY0ON/
6,Berchem,Terrain,Terrain à bâtir,129000,notariale,0,164,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/berchem-2600/a-vendre/terrain/JY0OG/
7,Mol,Appartement,App. rez-de-chaussée,275000,notariale,4,137,0,0,0,True,37,0,,,,,0,,2012,110,https://www.zimmo.be/fr/mol-2400/a-vendre/appartement/JY0OA/
8,Wuustwezel,Maison,,209000,notariale,4,,0,0,0,,,1,,,,2,0,,,393,https://www.zimmo.be/fr/wuustwezel-2990/a-vendre/maison/JY0NX/
9,Booischot,Terrain,Terrain à bâtir,124700,notariale,0,,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/booischot-2221/a-vendre/terrain/JY0NU/
0,Oud-Turnhout,Maison,,1250000,notariale,0,,0,0,0,,,0,,,,,0,,1999,210,https://www.zimmo.be/fr/oud-turnhout-2360/a-vendre/maison/JXPIF/
1,Antwerpen,Appartement,,255000,notariale,2,65,0,0,0,True,2,0,,,,2,0,,1964,324,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXPGE/
2,Ramsel,Maison,Maison unifamiliale,439000,notariale,5,283,0,0,0,True,20,1,,,,4,0,,,408,https://www.zimmo.be/fr/ramsel-2230/a-vendre/maison/JXPGC/
3,Ekeren,Maison,Maison unifamiliale,265000,notariale,3,125,0,0,0,,,1,,,,2,0,,1925,203,https://www.zimmo.be/fr/ekeren-2180/a-vendre/maison/JXPGD/
4,Turnhout,Maison,Maison unifamiliale,319000,notariale,4,140,0,0,0,,,1,,,,4,0,,1972,301,https://www.zimmo.be/fr/turnhout-2300/a-vendre/maison/JXPG8/
5,Wilrijk,Appartement,,224000,notariale,2,75,0,0,0,True,6,0,,,,2,0,,2017,131,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/appartement/JXPG6/
6,Ekeren,Maison,Maison unifamiliale,190000,notariale,4,100,0,0,0,,,0,,,,2,0,,,526,https://www.zimmo.be/fr/ekeren-2180/a-vendre/maison/JXPG5/
7,Antwerpen,Appartement,,449000,notariale,4,116,0,0,0,True,24,0,,,,2,0,,2017,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXPHH/
8,,Projet,,336000,notariale,0,,0,0,0,,,0,,,,,0,,2023,,https://www.zimmo.be/fr/mechelen-2800/a-vendre/projet-immobilier/10045X3/
9,,Projet,,287000,notariale,0,,0,0,0,,,0,,,,,0,,2023,,https://www.zimmo.be/fr/mechelen-2800/a-vendre/projet-immobilier/10045X2/
0,Bonheiden,Maison,,645000,notariale,6,198,0,0,0,,,1,,,,4,0,,1995,288,https://www.zimmo.be/fr/bonheiden-2820/a-vendre/maison/JY41S/
1,Beerzel,Maison,,448000,notariale,6,179,0,0,0,,,1,,,,4,0,,1961,783,https://www.zimmo.be/fr/beerzel-2580/a-vendre/maison/JY41R/
2,Antwerpen,Maison,,330000,notariale,4,129,0,0,0,,,0,,,,2,0,,1950,326,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/maison/JY41M/
3,Berlaar,Maison,,285000,notariale,5,125,0,0,0,,,1,,,,4,0,,,708,https://www.zimmo.be/fr/berlaar-2590/a-vendre/maison/JY41H/
4,Deurne,Appartement,,225000,notariale,4,95,0,0,0,True,10,0,,,,2,0,,,106,https://www.zimmo.be/fr/deurne-2100/a-vendre/appartement/JY3LR/
5,,Projet,,399000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/zwijndrecht-2070/a-vendre/projet-immobilier/100463A/
6,Heist-op-den-Berg,Appartement,Penthouse,249000,notariale,4,99,0,0,0,,,0,,,,3,0,,1999,191,https://www.zimmo.be/fr/heist-op-den-berg-2220/a-vendre/appartement/JY3LB/
7,Antwerpen,Appartement,,198000,notariale,3,96,0,0,0,,,0,,,,,0,,,146,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JY3KP/
8,Borgerhout,Maison,Maison exceptionnelle,745000,notariale,13,327,0,1,0,,,1,,,,2,0,,,278,https://www.zimmo.be/fr/borgerhout-2140/a-vendre/maison/JY3KO/
9,Kessel,Terrain,Terrain à bâtir,169000,notariale,0,,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/kessel-2560/a-vendre/terrain/JY3KM/
0,Boom,Appartement,,179000,notariale,3,80,0,0,0,True,5,0,,,,4,0,old,2003,159,https://www.zimmo.be/fr/boom-2850/a-vendre/appartement/JXA3O/
1,Deurne,Appartement,,199000,notariale,4,90,0,0,0,,,0,,,,3,0,,,212,https://www.zimmo.be/fr/deurne-2100/a-vendre/appartement/JXA3K/
2,Hoboken,Maison,,369000,notariale,4,50,0,0,0,,,0,70,288,358,2,0,old,1967,163,https://www.zimmo.be/fr/hoboken-2660/a-vendre/maison/JXA34/
3,Antwerpen,Appartement,,210000,notariale,3,72,0,0,0,,,0,,,,,0,old,1961,136,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXA3Z/
4,Bevel,Terrain,Terrain à bâtir,250000,notariale,0,,0,0,0,,,0,,,900,4,0,,,,https://www.zimmo.be/fr/bevel-2560/a-vendre/terrain/JXA3X/
5,Meerhout,Maison,,394000,notariale,6,,0,0,0,,,0,,,452,4,0,new,1962,412,https://www.zimmo.be/fr/meerhout-2450/a-vendre/maison/JXA3N/
6,Ramsel,Maison,Maison unifamiliale,319000,notariale,6,210,0,0,0,,,0,,,,3,0,,2021,,https://www.zimmo.be/fr/ramsel-2230/a-vendre/maison/JXA3L/
7,Schilde,Appartement,,370000,notariale,4,113,0,0,0,True,12,0,,,783,2,0,old,1993,188,https://www.zimmo.be/fr/schilde-2970/a-vendre/appartement/JXA2P/
8,Wiekevorst,Terrain,Terrain à bâtir,125000,notariale,0,,0,0,0,,,0,,,475,3,0,,,,https://www.zimmo.be/fr/wiekevorst-2222/a-vendre/terrain/JXA0Y/
9,Wiekevorst,Terrain,Terrain à bâtir,120000,notariale,0,,0,0,0,,,0,,,425,3,0,,,,https://www.zimmo.be/fr/wiekevorst-2222/a-vendre/terrain/JXA0X/
0,Schoten,Maison,Maison unifamiliale,309000,notariale,5,185,0,0,0,True,15,0,,,04,2,0,new,1932,225,https://www.zimmo.be/fr/schoten-2900/a-vendre/maison/JW5EO/
1,Geel,Terrain,Terrain à bâtir,125000,notariale,0,,0,0,0,,,0,,,498,3,0,,,,https://www.zimmo.be/fr/geel-2440/a-vendre/terrain/JW5EV/
2,Hoboken,Appartement,App. rez-de-chaussée,209000,notariale,3,80,0,0,0,True,15,1,,,01,2,0,old,1978,180,https://www.zimmo.be/fr/hoboken-2660/a-vendre/appartement/JW5DS/
3,Kasterlee,Appartement,,174000,notariale,4,87,0,0,0,,,0,,,,,0,old,1994,243,https://www.zimmo.be/fr/kasterlee-2460/a-vendre/appartement/JW5CA/
4,Puurs,Maison,,382000,notariale,8,134,0,0,0,True,80,1,,,,2,0,old,2021,,https://www.zimmo.be/fr/puurs-2870/a-vendre/maison/JW5AV/
5,Puurs,Maison,,382000,notariale,7,140,0,0,0,True,70,1,,,,2,0,old,2021,,https://www.zimmo.be/fr/puurs-2870/a-vendre/maison/JW5AU/
6,Geel,Garage,Garage en sous-sol,16000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/geel-2440/a-vendre/garage/JW598/
7,Geel,Terrain,Terrain à bâtir,149000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/geel-2440/a-vendre/terrain/JW597/
