,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
5,Tienen,Appartement,Penthouse,449000,notariale,4,60,0,0,0,True,08,0,,,,,0,,2002,181,https://www.zimmo.be/fr/tienen-3300/a-vendre/appartement/JXY0A/
6,Wezembeek-Oppem,Maison,,600000,notariale,6,126,0,0,0,True,14,1,,,,2,0,,2021,,https://www.zimmo.be/fr/wezembeek-oppem-1970/a-vendre/maison/JXXVH/
7,Zellik,Maison,,1145000,notariale,17,473,0,0,0,,,1,,,,2,0,,1997,219,https://www.zimmo.be/fr/zellik-1731/a-vendre/maison/JXXP4/
8,Merchtem,Maison,,565855,notariale,6,246,0,0,0,,,1,,,,3,0,,,,https://www.zimmo.be/fr/merchtem-1785/a-vendre/maison/JXXOR/
9,Affligem,Maison,,496377,notariale,7,143,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/affligem-1790/a-vendre/maison/JXXOC/
0,Asse,Garage,,24000,notariale,1,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/asse-1730/a-vendre/garage/JXTOA/
1,Outgaarden,Maison,Maison unifamiliale,325000,notariale,4,190,0,0,0,,,1,,,,4,0,,,326,https://www.zimmo.be/fr/outgaarden-3321/a-vendre/maison/JXTNB/
2,,Maison,,150000,notariale,5,,0,0,0,,,0,,,,4,0,,1957,623,https://www.zimmo.be/fr/testelt-3272/a-vendre/maison/JXTJ2/
3,Kumtich,Maison,,650000,notariale,15,261,0,0,0,,,1,,,,4,0,,1973,612,https://www.zimmo.be/fr/kumtich-3300/a-vendre/maison/JXTKX/
4,Tielt-Winge,Maison,,381450,notariale,4,165,0,0,0,,,1,,,,3,0,,2021,,https://www.zimmo.be/fr/tielt-winge-3390/a-vendre/maison/JXTKY/
5,Leuven,Appartement,,299000,notariale,4,94,0,0,0,True,18,0,,,,,0,,1978,179,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JXTIX/
6,Leuven,Appartement,,259000,notariale,4,58,0,0,0,True,20,0,,,,,0,,1978,107,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JXTJ0/
7,Linter,Terrain,,72000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/linter-3350/a-vendre/terrain/JXTHU/
8,Liedekerke,Maison,Maison unifamiliale,349000,notariale,2,,0,0,0,True,16,1,,,,3,0,,2021,,https://www.zimmo.be/fr/liedekerke-1770/a-vendre/maison/JXTHT/
9,Aarschot,Maison,,239000,notariale,5,,0,0,0,,,0,,,,3,0,,1951,643,https://www.zimmo.be/fr/aarschot-3200/a-vendre/maison/JXTG6/
0,Roosdaal,Maison,,495000,notariale,6,02,0,0,0,True,35,1,,,,4,0,,1993,406,https://www.zimmo.be/fr/roosdaal-1760/a-vendre/maison/JXPIE/
1,Kortenberg,Maison,Usage mixte,499000,notariale,8,250,0,0,0,,,1,,,,3,0,,,391,https://www.zimmo.be/fr/kortenberg-3070/a-vendre/maison/JXPID/
2,Machelen,Maison,Bel-étage,399000,notariale,5,165,0,0,0,,,1,,,,2,0,,1972,443,https://www.zimmo.be/fr/machelen-1830/a-vendre/maison/JXPHW/
3,Kraainem,Appartement,,495000,notariale,5,140,0,0,0,True,13,0,,,,,0,,1963,194,https://www.zimmo.be/fr/kraainem-1950/a-vendre/appartement/JXPHV/
4,Meise,Maison,,1390000,notariale,10,500,0,0,0,True,62,0,,,,2,0,,1850,,https://www.zimmo.be/fr/meise-1860/a-vendre/maison/JXPBV/
5,Scherpenheuvel-Zichem,Maison,,535000,notariale,8,297,0,0,0,,,1,,,,4,0,,2006,228,https://www.zimmo.be/fr/scherpenheuvel-zichem-3270/a-vendre/maison/JXPBE/
6,,Maison,,320000,notariale,2,190,0,0,0,,,0,,,,4,0,,1953,560,https://www.zimmo.be/fr/wezembeek-oppem-1970/a-vendre/maison/JXPAO/
7,,Maison,,200000,notariale,5,,0,0,0,,,0,,,,4,0,,1964,770,https://www.zimmo.be/fr/keerbergen-3140/a-vendre/maison/JXP9B/
8,,Garage,Place de stationnement,26000,notariale,2,,0,0,0,,,0,,,,,0,,1972,,https://www.zimmo.be/fr/leuven-3000/a-vendre/garage/JXPAE/
9,,Maison,,200000,notariale,6,,0,0,0,,,0,,,,4,0,,1957,298,https://www.zimmo.be/fr/sint-joris-winge-3390/a-vendre/maison/JXPAD/
0,Halle,Appartement,,361000.0,notariale,2,75,0,0,0,True,29,0,,,,,0,old,2021,,https://www.zimmo.be/fr/halle-1500/a-vendre/appartement/JD8RW/
1,Zichem,Terrain,Terrain à bâtir,110000.0,agence,0,,0,0,0,,,0,,,1,,0,,,,https://www.zimmo.be/fr/zichem-3271/a-vendre/terrain/JD5GZ/
2,Tienen,Appartement,Serviceflat,235000.0,notariale,2,52,0,0,0,,,0,,,,,0,old,2014,,https://www.zimmo.be/fr/tienen-3300/a-vendre/appartement/JD52O/
3,,Bien professionnel,Rez-de-chaussée commercial,,notariale,0,295,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/diest-3290/a-vendre/bien-professionnel/JD321/
4,,Bien professionnel,Rez-de-chaussée commercial,,notariale,0,260,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/diest-3290/a-vendre/bien-professionnel/JD322/
5,,Bien professionnel,Rez-de-chaussée commercial,,notariale,0,165,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/diest-3290/a-vendre/bien-professionnel/JD323/
6,Vilvoorde,Bien professionnel,Bureaux,197000.0,notariale,1,63,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/bien-professionnel/JD155/
7,Vilvoorde,Bien professionnel,Bureaux,169000.0,notariale,1,74,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/bien-professionnel/JD157/
8,Vilvoorde,Bien professionnel,Bureaux,243000.0,notariale,1,45,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/bien-professionnel/JD156/
9,Tildonk,Bien professionnel,Commerce,265000.0,notariale,0,,0,0,0,,,0,,,380,3,0,,,777,https://www.zimmo.be/fr/tildonk-3150/a-vendre/bien-professionnel/JCTML/
0,Linden,Terrain,,595000,notariale,0,,0,0,0,,,1,,,,4,0,,,,https://www.zimmo.be/fr/linden-3210/a-vendre/terrain/JY098/
1,Landen,Appartement,,347000,notariale,5,120,0,0,0,True,29,0,,,,2,0,,2007,297,https://www.zimmo.be/fr/landen-3400/a-vendre/appartement/JY091/
2,Zoutleeuw,Maison,,229000,notariale,3,145,0,0,0,,,1,,,,2,0,,1918,209,https://www.zimmo.be/fr/zoutleeuw-3440/a-vendre/maison/JY0A4/
3,Liedekerke,Maison,Maison unifamiliale,363000,notariale,8,75,0,0,0,,,1,,,,3,0,,,266,https://www.zimmo.be/fr/liedekerke-1770/a-vendre/maison/JXXN1/
4,Leuven,Maison,,355000,notariale,8,105,0,0,0,,,0,,,,2,0,,,435,https://www.zimmo.be/fr/leuven-3000/a-vendre/maison/JY00W/
5,Dilbeek,Maison,,395000,notariale,9,168,0,0,0,,,1,,,,,0,,,,https://www.zimmo.be/fr/dilbeek-1700/a-vendre/maison/JY00F/
6,Scherpenheuvel-Zichem,Maison,Maison exceptionnelle,485000,notariale,5,205,0,0,0,,,1,,,,4,0,,1970,456,https://www.zimmo.be/fr/scherpenheuvel-zichem-3270/a-vendre/maison/JY01E/
7,,Projet,,269000,notariale,0,,0,0,0,,,0,,,,,0,,2020,,https://www.zimmo.be/fr/asse-1730/a-vendre/projet-immobilier/10043CV/
8,,Projet,,195000,notariale,0,,0,0,0,,,0,,,,,0,,2022,,https://www.zimmo.be/fr/begijnendijk-3130/a-vendre/projet-immobilier/100456Z/
9,,Projet,,199000,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/asse-1730/a-vendre/projet-immobilier/10044XL/
0,Bekkevoort,Maison,Maison unifamiliale,350000,notariale,4,72,0,0,0,,,1,,,,3,0,,2022,,https://www.zimmo.be/fr/bekkevoort-3460/a-vendre/maison/JY15N/
1,Tielt-Winge,Maison,,382000,notariale,6,160,0,0,0,,,1,,,,3,0,,2021,,https://www.zimmo.be/fr/tielt-winge-3390/a-vendre/maison/JY146/
2,Rummen,Maison,Villa,750000,notariale,6,280,0,0,0,,,1,,,,4,0,,2006,172,https://www.zimmo.be/fr/rummen-3454/a-vendre/maison/JY13H/
3,,Terrain,Terrain à bâtir,55000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/merchtem-1785/a-vendre/terrain/JY12T/
4,,Terrain,Terrain à bâtir,75000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/merchtem-1785/a-vendre/terrain/JY12U/
5,,Terrain,Terrain à bâtir,59000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/merchtem-1785/a-vendre/terrain/JY12S/
6,,Terrain,Terrain agricole,267450,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/meldert-3320/a-vendre/terrain/JY12O/
7,Kortenberg,Appartement,,469000,notariale,5,240,0,0,0,True,54,0,,,,2,0,,2010,149,https://www.zimmo.be/fr/kortenberg-3070/a-vendre/appartement/JXUO1/
8,Erps-Kwerps,Maison,Villa,795000,notariale,8,270,0,0,0,True,67,1,,,,4,0,,1999,155,https://www.zimmo.be/fr/erps-kwerps-3071/a-vendre/maison/JY0ZM/
9,Strombeek-Bever,Maison,Bel-étage,560000,notariale,9,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/strombeek-bever-1853/a-vendre/maison/JY0YI/
0,Aarschot,Maison,Maison unifamiliale,289000,notariale,5,260,0,0,0,,,0,,,799,3,0,old,2021,,https://www.zimmo.be/fr/aarschot-3200/a-vendre/maison/JVI3A/
1,Zemst,Bien professionnel,Bureaux,159000,notariale,0,78,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/zemst-1980/a-vendre/bien-professionnel/JVHHQ/
2,Zemst,Bien professionnel,Commerce,159000,notariale,0,78,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/zemst-1980/a-vendre/bien-professionnel/JVHHO/
3,Rotselaar,Appartement,,197000,notariale,5,60,0,0,0,,,0,,,,2,0,old,1993,252,https://www.zimmo.be/fr/rotselaar-3110/a-vendre/appartement/JVH3R/
4,Scherpenheuvel,Bien professionnel,Bâtiment commercial,195000,notariale,3,,0,0,0,,,0,,,106,2,0,old,1930,,https://www.zimmo.be/fr/scherpenheuvel-3270/a-vendre/bien-professionnel/JVGTA/
5,Landen,Appartement,,119000,notariale,4,70,0,0,0,True,200,0,,,47,2,0,old,1972,398,https://www.zimmo.be/fr/landen-3400/a-vendre/appartement/JVGT1/
6,Veltem-Beisem,Maison,Maison unifamiliale,395000,notariale,5,110,0,0,0,,,1,,,206,2,0,new,1977,271,https://www.zimmo.be/fr/veltem-beisem-3020/a-vendre/maison/JVGPT/
7,Winksele,Maison,Maison unifamiliale,795000,notariale,6,238,0,0,0,,,1,,,793,4,0,,,333,https://www.zimmo.be/fr/winksele-3020/a-vendre/maison/JVGOE/
8,Landen,Maison,,439000,notariale,6,258,0,0,0,,,0,,,558,3,0,old,2008,,https://www.zimmo.be/fr/landen-3400/a-vendre/maison/JVGM4/
9,Glabbeek-Zuurbemde,Maison,Maison unifamiliale,335000,notariale,5,188,0,0,0,True,60,0,,,459,3,0,new,1950,448,https://www.zimmo.be/fr/glabbeek-zuurbemde-3380/a-vendre/maison/JVGK1/
0,Tienen,Terrain,Terrain à bâtir,69750.0,notariale,0,,0,0,0,,,0,,,222,,0,,,,https://www.zimmo.be/fr/tienen-3300/a-vendre/terrain/JL2P1/
1,Tienen,Terrain,Terrain à bâtir,69000.0,notariale,0,,0,0,0,,,0,,,200,,0,,,,https://www.zimmo.be/fr/tienen-3300/a-vendre/terrain/JL2P4/
2,Tienen,Terrain,Terrain à bâtir,110721.0,notariale,0,,0,0,0,,,0,,,501,,0,,,,https://www.zimmo.be/fr/tienen-3300/a-vendre/terrain/JL2P5/
3,Herent,Maison,,541200.0,notariale,6,20,0,0,0,,,0,,,300,3,0,old,2020,,https://www.zimmo.be/fr/herent-3020/a-vendre/maison/JKZQS/
4,Sint-Kwintens-Lennik,Bien professionnel,Commerce,220000.0,notariale,0,52,0,0,0,,,0,49,,,,0,old,2012,,https://www.zimmo.be/fr/sint-kwintens-lennik-1750/a-vendre/bien-professionnel/JKZMY/
5,Tienen,Appartement,Serviceflat,239000.0,notariale,1,08,0,0,0,,,0,,,,,0,old,2014,,https://www.zimmo.be/fr/tienen-3300/a-vendre/appartement/JKYNF/
6,Tienen,Appartement,Serviceflat,239000.0,notariale,2,08,0,0,0,,,0,,,,,0,old,2014,,https://www.zimmo.be/fr/tienen-3300/a-vendre/appartement/JKYNG/
7,Bierbeek,Bien professionnel,Immeuble de bureaux,450000.0,notariale,2,,0,0,0,,,0,,,,4,0,new,1947,,https://www.zimmo.be/fr/bierbeek-3360/a-vendre/bien-professionnel/JKY7J/
8,Zoutleeuw,Bien professionnel,Bien commercial,295000.0,notariale,0,,0,0,0,,,0,,,240,3,0,old,1937,,https://www.zimmo.be/fr/zoutleeuw-3440/a-vendre/bien-professionnel/JKY7I/
9,,Maison,Maison unifamiliale,,notariale,1,,0,0,0,,,0,,,,3,0,old,2020,,https://www.zimmo.be/fr/leuven-3000/a-vendre/maison/JKVUH/
0,Wommersom,Maison,Maison unifamiliale,357000,notariale,7,176,0,0,1,,,1,,,113,3,0,old,2013,,https://www.zimmo.be/fr/wommersom-3350/a-vendre/maison/JWOIW/
1,Meise,Maison,Villa,619000,notariale,7,206,0,0,0,True,45,1,,,567,4,0,new,1983,274,https://www.zimmo.be/fr/meise-1860/a-vendre/maison/JWV48/
2,Tienen,Maison,,195000,notariale,4,161,0,0,0,,,0,100,0,100,2,0,,,258,https://www.zimmo.be/fr/tienen-3300/a-vendre/maison/JVKVX/
3,Heverlee,Maison,Villa,795000,notariale,7,285,0,0,1,True,12,1,,,092,4,0,old,1976,308,https://www.zimmo.be/fr/heverlee-3001/a-vendre/maison/JWUZS/
4,Holsbeek,Maison,Villa,929000,notariale,7,335,0,0,0,,,0,,,800,4,0,old,1999,205,https://www.zimmo.be/fr/holsbeek-3220/a-vendre/maison/JWUZR/
5,Kortenaken,Maison,,359000,notariale,6,,0,0,0,,,0,,,493,3,0,old,2020,,https://www.zimmo.be/fr/kortenaken-3470/a-vendre/maison/JWUZE/
6,Scherpenheuvel-Zichem,Terrain,,87500,notariale,0,,0,0,0,,,0,,,535,2,0,,,,https://www.zimmo.be/fr/scherpenheuvel-zichem-3270/a-vendre/terrain/JWUVK/
7,Averbode,Appartement,,398062,notariale,5,116,0,0,0,True,40,0,,,116,2,0,old,2021,,https://www.zimmo.be/fr/averbode-3271/a-vendre/appartement/JWUVB/
8,Leuven,Appartement,Studio,420000,notariale,1,36,0,0,0,,,0,,,,2,0,new,,377,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JWUUD/
9,Vilvoorde,Bien professionnel,Espace de bureaux,300000,notariale,0,97,0,0,0,,,0,,,,,0,old,2021,,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/bien-professionnel/JWUSP/
0,Overijse,Appartement,,225000,notariale,2,68,0,0,0,,,0,,,,2,0,,1934,176,https://www.zimmo.be/fr/overijse-3090/a-vendre/appartement/JY3O6/
1,Merchtem,Maison,,388000,notariale,6,210,0,0,0,,,1,,,,2,0,,1969,606,https://www.zimmo.be/fr/merchtem-1785/a-vendre/maison/JY3O0/
2,Vilvoorde,Appartement,Penthouse,385000,notariale,6,90,0,0,0,True,80,0,,,,,0,,2020,,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/appartement/JY3NX/
3,Geetbets,Maison,,285000,notariale,5,233,0,0,0,,,1,,,,3,0,,1959,297,https://www.zimmo.be/fr/geetbets-3450/a-vendre/maison/JY3NW/
4,Kortenberg,Maison,Villa,554533,notariale,6,170,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/kortenberg-3070/a-vendre/maison/JY3NN/
5,Affligem,Maison,,269000,notariale,6,202,0,0,0,,,1,,,,3,0,,1956,676,https://www.zimmo.be/fr/affligem-1790/a-vendre/maison/JY3N1/
6,Keerbergen,Maison,,359000,notariale,5,122,0,0,0,,,0,,,,3,0,,1970,178,https://www.zimmo.be/fr/keerbergen-3140/a-vendre/maison/JY3MC/
7,Zaventem,Maison,,419000,notariale,7,155,0,0,0,,,1,,,,3,0,,1969,539,https://www.zimmo.be/fr/zaventem-1930/a-vendre/maison/JY3LZ/
8,Haacht,Maison,,299000,notariale,4,115,0,0,0,,,1,,,,4,0,,1990,695,https://www.zimmo.be/fr/haacht-3150/a-vendre/maison/JY3LX/
9,Aarschot,Appartement,,249000,notariale,4,118,0,0,0,,,0,,,,3,0,,1984,557,https://www.zimmo.be/fr/aarschot-3200/a-vendre/appartement/JY3LW/
0,Diest,Maison,Maison unifamiliale,179000,notariale,6,123,0,0,0,,,0,,,,2,0,,,492,https://www.zimmo.be/fr/diest-3290/a-vendre/maison/JY3R8/
1,Leuven,Garage,Place de stationnement,17000,notariale,1,,0,0,0,,,0,,,,,0,,1970,,https://www.zimmo.be/fr/leuven-3001/a-vendre/garage/JY3R9/
2,Leuven,Maison,,425000,notariale,2,129,0,1,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/leuven-3000/a-vendre/maison/JY3Q7/
3,Meise,Appartement,,359000,notariale,4,100,0,0,0,True,6,1,,,,2,0,,1960,237,https://www.zimmo.be/fr/meise-1860/a-vendre/appartement/JY3RU/
4,Aarschot,Maison,,385000,notariale,5,183,0,0,0,,,0,,,,4,0,,1967,791,https://www.zimmo.be/fr/aarschot-3200/a-vendre/maison/JY3RL/
5,Asse,Maison,,374000,notariale,6,270,0,0,0,,,0,,,,3,0,,1973,200,https://www.zimmo.be/fr/asse-1730/a-vendre/maison/JY3QB/
6,,Appartement,,150000,notariale,3,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/halle-1500/a-vendre/appartement/JY3PY/
7,,Projet,,369000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/leuven-3000/a-vendre/projet-immobilier/100446Z/
8,,Projet,,285100,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/leuven-3000/a-vendre/projet-immobilier/10044Z0/
9,Zaventem,Maison,,995000,notariale,8,358,0,0,0,True,50,1,,,,3,0,,1958,126,https://www.zimmo.be/fr/zaventem-1930/a-vendre/maison/JY3OC/
0,Tielt-Winge,Appartement,,335000,notariale,3,117,0,0,0,True,30,0,,,,,0,,,,https://www.zimmo.be/fr/tielt-winge-3390/a-vendre/appartement/JXF7M/
1,Bever,Terrain,Terrain à bâtir,195000,notariale,0,,0,0,0,,,0,,,500,,0,,,,https://www.zimmo.be/fr/bever-1547/a-vendre/terrain/JXF78/
2,Perk,Maison,,530000,notariale,5,220,0,0,0,,,1,,,085,4,0,new,1979,398,https://www.zimmo.be/fr/perk-1820/a-vendre/maison/JXF6H/
3,Scherpenheuvel,Maison,Villa,418000,notariale,5,,0,0,0,,,0,,,,,0,,1992,508,https://www.zimmo.be/fr/scherpenheuvel-3270/a-vendre/maison/JXF4N/
4,Keerbergen,Appartement,,445000,notariale,4,165,0,0,0,True,15,0,,,875,3,0,old,2013,145,https://www.zimmo.be/fr/keerbergen-3140/a-vendre/appartement/JXF49/
5,,Maison,Bungalow,160000,notariale,5,,0,0,0,,,0,,,368,3,0,old,1972,420,https://www.zimmo.be/fr/wijgmaal-3018/a-vendre/maison/JXF46/
6,Sint-Pieters-Leeuw,Bien professionnel,Bien commercial avec habitation,385000,notariale,5,234,0,0,0,,,0,,,643,,0,old,1998,162,https://www.zimmo.be/fr/sint-pieters-leeuw-1600/a-vendre/bien-professionnel/JXF3Z/
7,Tielt-Winge,Maison,Maison unifamiliale,385000,notariale,5,188,0,0,0,,,1,,,371,4,0,old,1957,621,https://www.zimmo.be/fr/tielt-winge-3390/a-vendre/maison/JXF34/
8,Overwinden,Terrain,Terrain à bâtir,98000,agence,0,,0,0,0,,,0,,,566,,0,,,,https://www.zimmo.be/fr/overwinden-3400/a-vendre/terrain/JXF2Y/
9,Landen,Terrain,Terrain à bâtir,98000,agence,0,,0,0,0,,,0,,,616,,0,,,,https://www.zimmo.be/fr/landen-3400/a-vendre/terrain/JXF2X/
0,Diest,Terrain,Terrain agricole,39000,notariale,0,,0,0,0,,,0,,,610,,0,,,,https://www.zimmo.be/fr/diest-3290/a-vendre/terrain/JWVUK/
1,Kessel-Lo,Maison,,330000,notariale,5,112,0,0,0,,,1,,,150,2,0,old,1918,222,https://www.zimmo.be/fr/kessel-lo-3010/a-vendre/maison/JWVR8/
2,Diest,Bien professionnel,Rez-de-chaussée commercial,320000,notariale,0,186,0,0,0,,,0,260,0,260,3,0,new,1970,,https://www.zimmo.be/fr/diest-3290/a-vendre/bien-professionnel/JWVOB/
3,Rillaar,Maison,,225000,notariale,6,184,0,0,0,True,13,0,184,576,760,4,0,old,1966,870,https://www.zimmo.be/fr/rillaar-3202/a-vendre/maison/JWVLQ/
4,Dilbeek,Appartement,,229750,notariale,3,62,0,0,0,True,7,0,,,,,0,old,2021,,https://www.zimmo.be/fr/dilbeek-1702/a-vendre/appartement/JWVAV/
5,Diest,Maison,Maison unifamiliale,349000,notariale,6,187,0,0,0,,,1,,,660,4,0,old,1999,204,https://www.zimmo.be/fr/diest-3290/a-vendre/maison/JUS0X/
6,Hoegaarden,Maison,,375000,notariale,6,235,0,0,0,True,50,1,,,645,3,0,old,1895,255,https://www.zimmo.be/fr/hoegaarden-3320/a-vendre/maison/JWV93/
7,Messelbroek,Maison,,377000,notariale,6,180,0,0,0,True,33,0,,,,4,0,,2015,,https://www.zimmo.be/fr/messelbroek-3272/a-vendre/maison/JWV8G/
8,Kortenberg,Maison,Maison exceptionnelle,495000,notariale,6,265,0,0,0,,,1,,,331,2,0,,,282,https://www.zimmo.be/fr/kortenberg-3070/a-vendre/maison/JWV55/
9,Liedekerke,Garage,Cave,21000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/liedekerke-1770/a-vendre/garage/JWV4R/
0,Humbeek,Bien professionnel,Bien commercial,125000,notariale,1,112,0,0,0,True,80,0,,,212,2,0,old,1967,671,https://www.zimmo.be/fr/humbeek-1851/a-vendre/bien-professionnel/JWTLN/
1,Leuven,Maison,Maison de ville,685000,notariale,4,150,0,0,0,,,0,,,,,0,,,222,https://www.zimmo.be/fr/leuven-3000/a-vendre/maison/JWTLB/
2,Leuven,Appartement,,345000,notariale,2,69,0,0,0,,,0,,,,,0,,,168,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JWTLA/
3,Wezembeek-Oppem,Appartement,,370000,notariale,6,105,0,0,0,True,50,0,,,,,0,old,2021,,https://www.zimmo.be/fr/wezembeek-oppem-1970/a-vendre/appartement/JWTJO/
4,Wezembeek-Oppem,Appartement,,371000,notariale,6,105,0,0,0,True,12,0,,,,,0,old,2021,,https://www.zimmo.be/fr/wezembeek-oppem-1970/a-vendre/appartement/JWTJP/
5,Wezembeek-Oppem,Appartement,,406000,notariale,4,112,0,0,0,True,20,0,,,,,0,old,2021,,https://www.zimmo.be/fr/wezembeek-oppem-1970/a-vendre/appartement/JWTJQ/
6,Bekkevoort,Maison,,249000,notariale,3,,0,0,0,,,0,,,,3,0,old,2021,,https://www.zimmo.be/fr/bekkevoort-3460/a-vendre/maison/JWTJ3/
7,Halle,Bien professionnel,Atelier,85000,notariale,0,252,0,0,0,,,0,,,139,,0,,,,https://www.zimmo.be/fr/halle-1500/a-vendre/bien-professionnel/JWTF4/
8,Leuven,Maison,,569600,notariale,5,44,0,0,0,True,47,1,,,,2,0,,,,https://www.zimmo.be/fr/leuven-3000/a-vendre/maison/JWTDJ/
9,Kessel-Lo,Maison,Maison unifamiliale,450000,notariale,5,196,0,0,0,,,0,,,289,3,0,old,1963,333,https://www.zimmo.be/fr/kessel-lo-3010/a-vendre/maison/JWTC5/
0,Neerlanden,Maison,,215000,notariale,5,20,0,0,0,True,55,1,160,600,760,,0,,,102,https://www.zimmo.be/fr/neerlanden-3404/a-vendre/maison/JWXAZ/
1,Tienen,Bien professionnel,Boutique,220000,notariale,0,,0,0,0,,,0,,,138,2,0,,,,https://www.zimmo.be/fr/tienen-3300/a-vendre/bien-professionnel/JWXB0/
2,Leuven,Maison,,449800,notariale,6,167,0,0,0,,,1,80,27,107,2,0,old,1948,303,https://www.zimmo.be/fr/leuven-3000/a-vendre/maison/JWX71/
3,Roosdaal,Maison,Maison unifamiliale,399000,notariale,6,249,0,0,1,,,1,,,162,4,0,old,1985,377,https://www.zimmo.be/fr/roosdaal-1760/a-vendre/maison/JWX8G/
4,Hoeilaart,Terrain,Terrain à bâtir,395000,notariale,0,,0,0,0,,,0,,,390,,0,,,,https://www.zimmo.be/fr/hoeilaart-1560/a-vendre/terrain/JWX4M/
5,Onze-Lieve-Vrouw-Lombeek,Maison,Maison unifamiliale,170000,notariale,5,60,0,0,0,,,0,,,,2,0,,1947,424,https://www.zimmo.be/fr/onze-lieve-vrouw-lombeek-1760/a-vendre/maison/JWWXQ/
6,Landen,Bien professionnel,Bien commercial,99000,notariale,0,,0,0,0,,,0,,,,2,0,,,580,https://www.zimmo.be/fr/landen-3400/a-vendre/bien-professionnel/JWWTJ/
7,Herent,Appartement,Duplex,289000,notariale,4,112,0,0,0,,,0,,,112,2,0,,,273,https://www.zimmo.be/fr/herent-3020/a-vendre/appartement/JWWQK/
8,Herent,Maison,Maison unifamiliale,289000,notariale,4,112,0,0,0,,,0,,,112,2,0,,,273,https://www.zimmo.be/fr/herent-3020/a-vendre/maison/JWWQJ/
9,Ramsdonk,Maison,,295000,notariale,3,,0,0,0,,,0,,,,,0,,,346,https://www.zimmo.be/fr/ramsdonk-1880/a-vendre/maison/JWWJS/
0,Dilbeek,Appartement,,234000.0,notariale,4,90,0,0,0,,,0,,,90,,0,old,1920,244,https://www.zimmo.be/fr/dilbeek-1700/a-vendre/appartement/JUJXD/
1,Mollem,Maison,Villa,849000.0,notariale,10,498,0,0,0,,,0,,,164,4,0,old,1995,164,https://www.zimmo.be/fr/mollem-1730/a-vendre/maison/JUJW7/
2,Begijnendijk,Terrain,Terrain à bâtir,115000.0,notariale,0,,0,0,0,,,0,,,481,3,0,,,,https://www.zimmo.be/fr/begijnendijk-3130/a-vendre/terrain/JUJS9/
3,Geetbets,Maison,Maison exceptionnelle,690000.0,notariale,8,428,0,0,0,True,210,0,,,231,4,0,old,1983,330,https://www.zimmo.be/fr/geetbets-3450/a-vendre/maison/JUHNC/
4,Diest,Appartement,Duplex,175000.0,notariale,4,80,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JUJPU/
5,Boortmeerbeek,Appartement,Serviceflat,212000.0,notariale,2,33,0,0,0,True,80,1,,,,,0,old,2017,,https://www.zimmo.be/fr/boortmeerbeek-3190/a-vendre/appartement/JUJKJ/
6,,Maison,Château,,notariale,0,860,0,0,0,,,0,,,000,4,0,new,1895,295,https://www.zimmo.be/fr/hoeilaart-1560/a-vendre/maison/JUJJ0/
7,Sint-Ulriks-Kapelle,Maison,,496408.0,notariale,4,200,0,0,0,,,0,,,585,4,0,old,2021,,https://www.zimmo.be/fr/sint-ulriks-kapelle-1700/a-vendre/maison/JUJ5Y/
